permno,adate,qdate,public_date,bm,TICKER
80286,2013-12-31,2014-09-30,2014-12-31,0.146,TSCO
80286,2013-12-31,2014-09-30,2015-01-31,0.146,TSCO
80286,2014-12-31,2014-12-31,2015-02-28,0.120,TSCO
80286,2014-12-31,2014-12-31,2015-03-31,0.120,TSCO
80286,2014-12-31,2014-12-31,2015-04-30,0.120,TSCO
80286,2014-12-31,2015-03-31,2015-05-31,0.113,TSCO
80286,2014-12-31,2015-03-31,2015-06-30,0.113,TSCO
80286,2014-12-31,2015-03-31,2015-07-31,0.113,TSCO
80286,2014-12-31,2015-06-30,2015-08-31,0.113,TSCO
80286,2014-12-31,2015-06-30,2015-09-30,0.113,TSCO
80286,2014-12-31,2015-06-30,2015-10-31,0.113,TSCO
80286,2014-12-31,2015-09-30,2015-11-30,0.118,TSCO
80286,2014-12-31,2015-09-30,2015-12-31,0.118,TSCO
80286,2014-12-31,2015-09-30,2016-01-31,0.118,TSCO
80286,2015-12-31,2015-12-31,2016-02-29,0.121,TSCO
80286,2015-12-31,2015-12-31,2016-03-31,0.121,TSCO
80286,2015-12-31,2015-12-31,2016-04-30,0.121,TSCO
80286,2015-12-31,2016-03-31,2016-05-31,0.112,TSCO
80286,2015-12-31,2016-03-31,2016-06-30,0.112,TSCO
80286,2015-12-31,2016-03-31,2016-07-31,0.112,TSCO
80286,2015-12-31,2016-06-30,2016-08-31,0.123,TSCO
80286,2015-12-31,2016-06-30,2016-09-30,0.123,TSCO
80286,2015-12-31,2016-06-30,2016-10-31,0.123,TSCO
80286,2015-12-31,2016-09-30,2016-11-30,0.164,TSCO
80286,2015-12-31,2016-09-30,2016-12-31,0.164,TSCO
80286,2015-12-31,2016-09-30,2017-01-31,0.164,TSCO
80286,2016-12-31,2016-12-31,2017-02-28,0.147,TSCO
80286,2016-12-31,2016-12-31,2017-03-31,0.147,TSCO
80286,2016-12-31,2016-12-31,2017-04-30,0.147,TSCO
80286,2016-12-31,2017-03-31,2017-05-31,0.155,TSCO
80286,2016-12-31,2017-03-31,2017-06-30,0.155,TSCO
80286,2016-12-31,2017-03-31,2017-07-31,0.155,TSCO
80286,2016-12-31,2017-06-30,2017-08-31,0.200,TSCO
80286,2016-12-31,2017-06-30,2017-09-30,0.200,TSCO
80286,2016-12-31,2017-06-30,2017-10-31,0.200,TSCO
80286,2016-12-31,2017-09-30,2017-11-30,0.172,TSCO
80286,2016-12-31,2017-09-30,2017-12-31,0.172,TSCO
80286,2016-12-31,2017-09-30,2018-01-31,0.172,TSCO
80286,2017-12-31,2017-12-31,2018-02-28,0.151,TSCO
80286,2017-12-31,2017-12-31,2018-03-31,0.151,TSCO
80286,2017-12-31,2017-12-31,2018-04-30,0.151,TSCO
80286,2017-12-31,2018-03-31,2018-05-31,0.169,TSCO
80286,2017-12-31,2018-03-31,2018-06-30,0.169,TSCO
80286,2017-12-31,2018-03-31,2018-07-31,0.169,TSCO
80286,2017-12-31,2018-06-30,2018-08-31,0.151,TSCO
80286,2017-12-31,2018-06-30,2018-09-30,0.151,TSCO
80286,2017-12-31,2018-06-30,2018-10-31,0.151,TSCO
80286,2017-12-31,2018-09-30,2018-11-30,0.135,TSCO
80286,2017-12-31,2018-09-30,2018-12-31,0.135,TSCO
80286,2017-12-31,2018-09-30,2019-01-31,0.135,TSCO
80286,2018-12-31,2018-12-31,2019-02-28,0.154,TSCO
80286,2018-12-31,2018-12-31,2019-03-31,0.154,TSCO
80286,2018-12-31,2018-12-31,2019-04-30,0.154,TSCO
80286,2018-12-31,2019-03-31,2019-05-31,0.127,TSCO
80286,2018-12-31,2019-03-31,2019-06-30,0.127,TSCO
80286,2018-12-31,2019-03-31,2019-07-31,0.127,TSCO
80286,2018-12-31,2019-06-30,2019-08-31,0.119,TSCO
80286,2018-12-31,2019-06-30,2019-09-30,0.119,TSCO
80286,2018-12-31,2019-06-30,2019-10-31,0.119,TSCO
80286,2018-12-31,2019-09-30,2019-11-30,0.139,TSCO
80286,2018-12-31,2019-09-30,2019-12-31,0.139,TSCO
80286,2018-12-31,2019-09-30,2020-01-31,0.139,TSCO
80286,2019-12-31,2019-12-31,2020-02-29,0.142,TSCO
80286,2019-12-31,2019-12-31,2020-03-31,0.142,TSCO
80286,2019-12-31,2019-12-31,2020-04-30,0.142,TSCO
80286,2019-12-31,2020-03-31,2020-05-31,0.139,TSCO
80286,2019-12-31,2020-03-31,2020-06-30,0.139,TSCO
80286,2019-12-31,2020-03-31,2020-07-31,0.139,TSCO
80286,2019-12-31,2020-06-30,2020-08-31,0.111,TSCO
80286,2019-12-31,2020-06-30,2020-09-30,0.111,TSCO
80286,2019-12-31,2020-06-30,2020-10-31,0.111,TSCO
80286,2019-12-31,2020-09-30,2020-11-30,0.112,TSCO
80286,2019-12-31,2020-09-30,2020-12-31,0.112,TSCO
80286,2019-12-31,2020-09-30,2021-01-31,0.112,TSCO
80286,2020-12-31,2020-12-31,2021-02-28,0.118,TSCO
80286,2020-12-31,2020-12-31,2021-03-31,0.118,TSCO
80286,2020-12-31,2020-12-31,2021-04-30,0.118,TSCO
80286,2020-12-31,2021-03-31,2021-05-31,0.090,TSCO
80286,2020-12-31,2021-03-31,2021-06-30,0.090,TSCO
80286,2020-12-31,2021-03-31,2021-07-31,0.090,TSCO
80286,2020-12-31,2021-06-30,2021-08-31,0.093,TSCO
80286,2020-12-31,2021-06-30,2021-09-30,0.093,TSCO
80286,2020-12-31,2021-06-30,2021-10-31,0.093,TSCO
80286,2020-12-31,2021-09-30,2021-11-30,0.088,TSCO
80286,2020-12-31,2021-09-30,2021-12-31,0.088,TSCO
80286,2020-12-31,2021-09-30,2022-01-31,0.088,TSCO
80286,2021-12-31,2021-12-31,2022-02-28,0.074,TSCO
80286,2021-12-31,2021-12-31,2022-03-31,0.074,TSCO
80286,2021-12-31,2021-12-31,2022-04-30,0.074,TSCO
80286,2021-12-31,2022-03-31,2022-05-31,0.070,TSCO
80286,2021-12-31,2022-03-31,2022-06-30,0.070,TSCO
80286,2021-12-31,2022-03-31,2022-07-31,0.070,TSCO
80286,2021-12-31,2022-06-30,2022-08-31,0.090,TSCO
80286,2021-12-31,2022-06-30,2022-09-30,0.090,TSCO
80286,2021-12-31,2022-06-30,2022-10-31,0.090,TSCO
80286,2021-12-31,2022-09-30,2022-11-30,0.096,TSCO
80286,2021-12-31,2022-09-30,2022-12-31,0.096,TSCO
80357,1999-05-31,1999-11-30,2000-01-31,0.576,PSON
80357,1999-05-31,1999-11-30,2000-02-29,0.576,PSON
80357,1999-05-31,1999-11-30,2000-03-31,0.576,PSON
80357,1999-05-31,2000-02-29,2000-04-30,0.923,PSON
80357,1999-05-31,2000-02-29,2000-05-31,0.923,PSON
80357,1999-05-31,2000-02-29,2000-06-30,0.923,PSON
80357,2000-05-31,2000-05-31,2000-07-31,1.291,PSON
80357,2000-05-31,2000-05-31,2000-08-31,1.291,PSON
80357,2000-05-31,2000-05-31,2000-09-30,1.291,PSON
80357,2000-05-31,2000-08-31,2000-10-31,1.687,PSON
80357,2000-05-31,2000-08-31,2000-11-30,1.687,PSON
80357,2000-05-31,2000-08-31,2000-12-31,1.687,PSON
80357,2000-05-31,2000-11-30,2001-01-31,2.169,PSON
80357,2000-05-31,2000-11-30,2001-02-28,2.169,PSON
80357,2000-05-31,2000-11-30,2001-03-31,2.169,PSON
80357,2000-05-31,2001-02-28,2001-04-30,2.050,PSON
80357,2000-05-31,2001-02-28,2001-05-31,2.050,PSON
80357,2000-05-31,2001-02-28,2001-06-30,2.050,PSON
80357,2001-05-31,2001-05-31,2001-07-31,1.386,PSON
80357,2001-05-31,2001-05-31,2001-08-31,1.386,PSON
80357,2001-05-31,2001-05-31,2001-09-30,1.386,PSON
80357,2001-05-31,2001-08-31,2001-10-31,1.277,PSON
80357,2001-05-31,2001-08-31,2001-11-30,1.277,PSON
80357,2001-05-31,2001-08-31,2001-12-31,1.277,PSON
80357,2001-05-31,2001-11-30,2002-01-31,2.340,PSON
80357,2001-05-31,2001-11-30,2002-02-28,2.340,PSON
80357,2001-05-31,2001-11-30,2002-03-31,2.340,PSON
80357,2001-05-31,2002-02-28,2002-04-30,2.281,PSON
80357,2001-05-31,2002-03-31,2002-05-31,1.386,PSON
80357,2001-05-31,2002-03-31,2002-06-30,1.386,PSON
80357,2002-05-31,2002-05-31,2002-07-31,1.152,PSON
80357,2002-05-31,2002-06-30,2002-08-31,1.152,PSON
80357,2002-05-31,2002-06-30,2002-09-30,1.152,PSON
80357,2002-05-31,2002-06-30,2002-10-31,1.152,PSON
80357,2002-05-31,2002-09-30,2002-11-30,0.582,PSON
80357,2002-05-31,2002-09-30,2002-12-31,0.582,PSON
80357,2002-05-31,2002-09-30,2003-01-31,0.582,PSON
80357,2002-12-31,2002-12-31,2003-02-28,0.496,PSON
80357,2002-12-31,2002-12-31,2003-03-31,0.496,PSON
80357,2002-12-31,2002-12-31,2003-04-30,0.496,PSON
80357,2002-12-31,2003-03-31,2003-05-31,0.517,PSON
80357,2002-12-31,2003-03-31,2003-06-30,0.517,PSON
80357,2002-12-31,2003-03-31,2003-07-31,0.517,PSON
80357,2002-12-31,2003-06-30,2003-08-31,0.426,PSON
80357,2002-12-31,2003-06-30,2003-09-30,0.426,PSON
80357,2002-12-31,2003-06-30,2003-10-31,0.426,PSON
80357,2002-12-31,2003-09-30,2003-11-30,0.359,PSON
80357,2002-12-31,2003-09-30,2003-12-31,0.359,PSON
80357,2002-12-31,2003-09-30,2004-01-31,0.359,PSON
80357,2003-12-31,2003-12-31,2004-02-29,0.409,PSON
80357,2003-12-31,2003-12-31,2004-03-31,0.409,PSON
80357,2003-12-31,2003-12-31,2004-04-30,0.409,PSON
80357,2003-12-31,2004-03-31,2004-05-31,0.539,PSON
80357,2003-12-31,2004-03-31,2004-06-30,0.539,PSON
80357,2003-12-31,2004-03-31,2004-07-31,0.539,PSON
80357,2003-12-31,2004-06-30,2004-08-31,0.621,PSON
80357,2003-12-31,2004-06-30,2004-09-30,0.621,PSON
80357,2003-12-31,2004-06-30,2004-10-31,0.621,PSON
80357,2003-12-31,2004-09-30,2004-11-30,0.299,GPIC
80357,2003-12-31,2004-09-30,2004-12-31,0.299,GPIC
80357,2003-12-31,2004-09-30,2005-01-31,0.299,GPIC
80357,2004-12-31,2004-12-31,2005-02-28,0.141,GPIC
80357,2004-12-31,2004-12-31,2005-03-31,0.141,GPIC
80357,2004-12-31,2004-12-31,2005-04-30,0.141,GPIC
80357,2004-12-31,2005-03-31,2005-05-31,0.207,GPIC
80357,2004-12-31,2005-03-31,2005-06-30,0.207,GPIC
80357,2004-12-31,2005-03-31,2005-07-31,0.207,GPIC
80357,2004-12-31,2005-06-30,2005-08-31,0.164,GPIC
80357,2004-12-31,2005-06-30,2005-09-30,0.164,GPIC
80357,2004-12-31,2005-06-30,2005-10-31,0.164,GPIC
80357,2004-12-31,2005-09-30,2005-11-30,0.195,GPIC
80357,2004-12-31,2005-09-30,2005-12-31,0.195,GPIC
80357,2004-12-31,2005-09-30,2006-01-31,0.195,GPIC
80357,2005-12-31,2005-12-31,2006-02-28,0.295,GPIC
80357,2005-12-31,2005-12-31,2006-03-31,0.295,GPIC
80357,2005-12-31,2005-12-31,2006-04-30,0.295,GPIC
80357,2005-12-31,2006-03-31,2006-05-31,0.226,GPIC
80357,2005-12-31,2006-03-31,2006-06-30,0.226,GPIC
80357,2005-12-31,2006-03-31,2006-07-31,0.226,GPIC
80357,2005-12-31,2006-06-30,2006-08-31,0.161,GPIC
80357,2005-12-31,2006-06-30,2006-09-30,0.161,GPIC
80357,2005-12-31,2006-06-30,2006-10-31,0.161,GPIC
80357,2005-12-31,2006-09-30,2006-11-30,0.214,GPIC
80357,2005-12-31,2006-09-30,2006-12-31,0.214,GPIC
80357,2005-12-31,2006-09-30,2007-01-31,0.214,GPIC
80357,2006-12-31,2006-12-31,2007-02-28,0.225,GPIC
80357,2006-12-31,2006-12-31,2007-03-31,0.225,GPIC
80357,2006-12-31,2006-12-31,2007-04-30,0.225,GPIC
80357,2006-12-31,2007-03-31,2007-05-31,0.213,GPIC
80357,2006-12-31,2007-03-31,2007-06-30,0.213,GPIC
80357,2006-12-31,2007-03-31,2007-07-31,0.213,GPIC
80357,2006-12-31,2007-06-30,2007-08-31,0.286,GPIC
80357,2006-12-31,2007-06-30,2007-09-30,0.286,GPIC
80357,2006-12-31,2007-06-30,2007-10-31,0.286,GPIC
80357,2006-12-31,2007-09-30,2007-11-30,0.447,GPIC
80357,2006-12-31,2007-09-30,2007-12-31,0.447,GPIC
80357,2006-12-31,2007-09-30,2008-01-31,0.447,GPIC
80357,2007-12-31,2007-12-31,2008-02-29,0.627,GPIC
80357,2007-12-31,2007-12-31,2008-03-31,0.627,GPIC
80357,2007-12-31,2007-12-31,2008-04-30,0.627,GPIC
80357,2007-12-31,2008-03-31,2008-05-31,0.656,GPIC
80357,2007-12-31,2008-03-31,2008-06-30,0.656,GPIC
80357,2007-12-31,2008-03-31,2008-07-31,0.656,GPIC
80357,2007-12-31,2008-06-30,2008-08-31,1.227,GPIC
80357,2007-12-31,2008-06-30,2008-09-30,1.227,GPIC
80357,2007-12-31,2008-06-30,2008-10-31,1.227,GPIC
80357,2007-12-31,2008-09-30,2008-11-30,0.842,GPIC
80357,2007-12-31,2008-09-30,2008-12-31,0.842,GPIC
80357,2007-12-31,2008-09-30,2009-01-31,0.842,GPIC
80357,2008-12-31,2008-12-31,2009-02-28,0.929,GPIC
80357,2008-12-31,2008-12-31,2009-03-31,0.929,GPIC
80357,2008-12-31,2008-12-31,2009-04-30,0.929,GPIC
80357,2008-12-31,2009-03-31,2009-05-31,0.825,GPIC
80357,2008-12-31,2009-03-31,2009-06-30,0.825,GPIC
80357,2008-12-31,2009-03-31,2009-07-31,0.825,GPIC
80357,2008-12-31,2009-06-30,2009-08-31,0.954,GPIC
80357,2008-12-31,2009-06-30,2009-09-30,0.954,GPIC
80357,2008-12-31,2009-06-30,2009-10-31,0.954,GPIC
80357,2008-12-31,2009-09-30,2009-11-30,0.849,GPIC
80357,2008-12-31,2009-09-30,2009-12-31,0.849,GPIC
80357,2008-12-31,2009-09-30,2010-01-31,0.849,GPIC
80357,2009-12-31,2009-12-31,2010-02-28,0.873,GPIC
80357,2009-12-31,2009-12-31,2010-03-31,0.873,GPIC
80357,2009-12-31,2009-12-31,2010-04-30,0.873,GPIC
80357,2009-12-31,2010-03-31,2010-05-31,0.766,GPIC
80357,2009-12-31,2010-03-31,2010-06-30,0.766,GPIC
80357,2009-12-31,2010-03-31,2010-07-31,0.766,GPIC
80357,2009-12-31,2010-06-30,2010-08-31,0.758,GPIC
80357,2009-12-31,2010-06-30,2010-09-30,0.758,GPIC
80357,2009-12-31,2010-06-30,2010-10-31,0.758,GPIC
80357,2009-12-31,2010-09-30,2010-11-30,0.882,GPIC
80357,2009-12-31,2010-09-30,2010-12-31,0.882,GPIC
80357,2009-12-31,2010-09-30,2011-01-31,0.882,GPIC
80357,2010-12-31,2010-12-31,2011-02-28,0.813,GPIC
80357,2010-12-31,2010-12-31,2011-03-31,0.813,GPIC
80357,2010-12-31,2010-12-31,2011-04-30,0.813,GPIC
80357,2010-12-31,2011-03-31,2011-05-31,0.784,GPIC
80357,2010-12-31,2011-03-31,2011-06-30,0.784,GPIC
80357,2010-12-31,2011-03-31,2011-07-31,0.784,GPIC
80357,2010-12-31,2011-06-30,2011-08-31,0.774,GPIC
80357,2010-12-31,2011-06-30,2011-09-30,0.774,GPIC
80357,2010-12-31,2011-06-30,2011-10-31,0.774,GPIC
80357,2010-12-31,2011-09-30,2011-11-30,0.826,GPIC
80357,2010-12-31,2011-09-30,2011-12-31,0.826,GPIC
80357,2010-12-31,2011-09-30,2012-01-31,0.826,GPIC
80357,2011-12-31,2011-12-31,2012-02-29,0.850,GPIC
80357,2011-12-31,2011-12-31,2012-03-31,0.850,GPIC
80357,2011-12-31,2011-12-31,2012-04-30,0.850,GPIC
80357,2011-12-31,2012-03-31,2012-05-31,0.870,GPIC
80357,2011-12-31,2012-03-31,2012-06-30,0.870,GPIC
80357,2011-12-31,2012-03-31,2012-07-31,0.870,GPIC
80357,2011-12-31,2012-06-30,2012-08-31,0.902,GPIC
80357,2011-12-31,2012-06-30,2012-09-30,0.902,GPIC
80357,2011-12-31,2012-06-30,2012-10-31,0.902,GPIC
80357,2011-12-31,2012-09-30,2012-11-30,0.910,GPIC
80357,2011-12-31,2012-09-30,2012-12-31,0.910,GPIC
80357,2011-12-31,2012-09-30,2013-01-31,0.910,GPIC
80357,2012-12-31,2012-12-31,2013-02-28,0.884,GPIC
80357,2012-12-31,2012-12-31,2013-03-31,0.884,GPIC
80357,2012-12-31,2012-12-31,2013-04-30,0.884,GPIC
80357,2012-12-31,2013-03-31,2013-05-31,0.698,GPIC
80357,2012-12-31,2013-03-31,2013-06-30,0.698,GPIC
80357,2012-12-31,2013-03-31,2013-07-31,0.698,GPIC
80357,2012-12-31,2013-06-30,2013-08-31,0.768,GPIC
80357,2012-12-31,2013-06-30,2013-09-30,0.768,GPIC
80357,2012-12-31,2013-06-30,2013-10-31,0.768,GPIC
80357,2012-12-31,2013-09-30,2013-11-30,0.759,GPIC
80357,2012-12-31,2013-09-30,2013-12-31,0.759,GPIC
80357,2012-12-31,2013-09-30,2014-01-31,0.759,GPIC
80357,2013-12-31,2013-12-31,2014-02-28,0.763,GPIC
80357,2013-12-31,2013-12-31,2014-03-31,0.763,GPIC
80357,2013-12-31,2013-12-31,2014-04-30,0.763,GPIC
80357,2013-12-31,2014-03-31,2014-05-31,0.660,GPIC
80357,2013-12-31,2014-03-31,2014-06-30,0.660,GPIC
80357,2013-12-31,2014-03-31,2014-07-31,0.660,GPIC
80357,2013-12-31,2014-06-30,2014-08-31,0.727,GPIC
80357,2013-12-31,2014-06-30,2014-09-30,0.727,GPIC
80357,2013-12-31,2014-06-30,2014-10-31,0.727,GPIC
80357,2013-12-31,2014-09-30,2014-11-30,0.728,GPIC
80357,2013-12-31,2014-09-30,2014-12-31,0.728,GPIC
80357,2013-12-31,2014-09-30,2015-01-31,0.728,GPIC
80357,2014-12-31,2014-12-31,2015-02-28,0.713,GPIC
80357,2014-12-31,2014-12-31,2015-03-31,0.713,GPIC
80357,2014-12-31,2014-12-31,2015-04-30,0.713,GPIC
80357,2014-12-31,2015-03-31,2015-05-31,0.574,GPIC
80357,2014-12-31,2015-03-31,2015-06-30,0.574,GPIC
80357,2014-12-31,2015-03-31,2015-07-31,0.574,GPIC
80357,2014-12-31,2015-06-30,2015-08-31,0.613,GPIC
80357,2014-12-31,2015-06-30,2015-09-30,0.613,GPIC
80357,2014-12-31,2015-06-30,2015-10-31,0.613,GPIC
80357,2014-12-31,2015-09-30,2015-11-30,0.643,GPIC
80357,2014-12-31,2015-09-30,2015-12-31,0.643,GPIC
80357,2014-12-31,2015-09-30,2016-01-31,0.643,GPIC
80357,2015-12-31,2015-12-31,2016-02-29,0.760,GPIC
80357,2015-12-31,2015-12-31,2016-03-31,0.760,GPIC
80357,2015-12-31,2015-12-31,2016-04-30,0.760,GPIC
80357,2015-12-31,2016-03-31,2016-05-31,0.697,GPIC
80357,2015-12-31,2016-03-31,2016-06-30,0.697,GPIC
80357,2015-12-31,2016-03-31,2016-07-31,0.697,GPIC
80357,2015-12-31,2016-06-30,2016-08-31,0.761,GPIC
80357,2015-12-31,2016-06-30,2016-09-30,0.761,GPIC
80357,2015-12-31,2016-06-30,2016-10-31,0.761,GPIC
80357,2015-12-31,2016-09-30,2016-11-30,0.699,GPIC
80357,2015-12-31,2016-09-30,2016-12-31,0.699,GPIC
80357,2015-12-31,2016-09-30,2017-01-31,0.699,GPIC
80357,2016-12-31,2016-12-31,2017-02-28,0.614,GPIC
80357,2016-12-31,2016-12-31,2017-03-31,0.614,GPIC
80357,2016-12-31,2016-12-31,2017-04-30,0.614,GPIC
80357,2016-12-31,2017-03-31,2017-05-31,0.740,GPIC
80357,2016-12-31,2017-03-31,2017-06-30,0.740,GPIC
80357,2016-12-31,2017-03-31,2017-07-31,0.740,GPIC
80357,2016-12-31,2017-06-30,2017-08-31,0.631,GPIC
80357,2016-12-31,2017-06-30,2017-09-30,0.631,GPIC
80357,2016-12-31,2017-06-30,2017-10-31,0.631,GPIC
80357,2016-12-31,2017-09-30,2017-11-30,0.732,GPIC
80357,2016-12-31,2017-09-30,2017-12-31,0.732,GPIC
80357,2016-12-31,2017-09-30,2018-01-31,0.732,GPIC
80357,2017-12-31,2017-12-31,2018-02-28,0.688,GPIC
80357,2017-12-31,2017-12-31,2018-03-31,0.688,GPIC
80357,2017-12-31,2017-12-31,2018-04-30,0.688,GPIC
80357,2017-12-31,2018-03-31,2018-05-31,0.786,GPIC
80357,2017-12-31,2018-03-31,2018-06-30,0.786,GPIC
80357,2017-12-31,2018-03-31,2018-07-31,0.786,GPIC
80357,2017-12-31,2018-06-30,2018-08-31,0.927,GPIC
80357,2017-12-31,2018-06-30,2018-09-30,0.927,GPIC
80357,2017-12-31,2018-06-30,2018-10-31,0.927,GPIC
80357,2017-12-31,2018-09-30,2018-11-30,0.869,GPIC
80357,2017-12-31,2018-09-30,2018-12-31,0.869,GPIC
80357,2017-12-31,2018-09-30,2019-01-31,0.869,GPIC
80357,2018-12-31,2018-12-31,2019-02-28,0.611,GPIC
80357,2018-12-31,2018-12-31,2019-03-31,0.611,GPIC
80357,2018-12-31,2018-12-31,2019-04-30,0.611,GPIC
80600,1998-12-31,1999-09-30,2000-01-31,0.988,MKS
80600,1999-12-31,1999-12-31,2000-02-29,1.264,MKS
80600,1999-12-31,1999-12-31,2000-03-31,1.264,MKS
80600,1999-12-31,1999-12-31,2000-04-30,1.264,MKS
80600,1999-12-31,2000-03-31,2000-05-31,1.703,MKS
80600,1999-12-31,2000-03-31,2000-06-30,1.703,MKS
80600,1999-12-31,2000-03-31,2000-07-31,1.703,MKS
80600,1999-12-31,2000-06-30,2000-08-31,1.152,MKS
80600,1999-12-31,2000-06-30,2000-09-30,1.152,MKS
80600,1999-12-31,2000-06-30,2000-10-31,1.152,MKS
80600,1999-12-31,2000-09-30,2000-11-30,0.769,MKS
80600,1999-12-31,2000-09-30,2000-12-31,0.769,MKS
80625,1998-12-31,1999-09-30,2000-01-31,0.468,FNBN
80625,1999-12-31,1999-12-31,2000-02-29,0.613,FNBN
80625,1999-12-31,1999-12-31,2000-03-31,0.613,FNBN
80625,1999-12-31,1999-12-31,2000-04-30,0.613,FNBN
80625,1999-12-31,2000-03-31,2000-05-31,0.898,FNBN
80625,1999-12-31,2000-03-31,2000-06-30,0.898,FNBN
80625,1999-12-31,2000-03-31,2000-07-31,0.898,FNBN
80625,1999-12-31,2000-06-30,2000-08-31,1.036,FNBN
80625,1999-12-31,2000-06-30,2000-09-30,1.036,FNBN
80625,1999-12-31,2000-06-30,2000-10-31,1.036,FNBN
80625,1999-12-31,2000-09-30,2000-11-30,0.927,FNBN
80625,1999-12-31,2000-09-30,2000-12-31,0.927,FNBN
80625,1999-12-31,2000-09-30,2001-01-31,0.927,FNBN
80625,2000-12-31,2000-12-31,2001-02-28,0.903,FNBN
80625,2000-12-31,2000-12-31,2001-03-31,0.903,FNBN
80625,2000-12-31,2000-12-31,2001-04-30,0.903,FNBN
80625,2000-12-31,2001-03-31,2001-05-31,0.815,FNBN
80625,2000-12-31,2001-03-31,2001-06-30,0.815,FNBN
80625,2000-12-31,2001-03-31,2001-07-31,0.815,FNBN
80625,2000-12-31,2001-06-30,2001-08-31,0.796,FNBN
80625,2000-12-31,2001-06-30,2001-09-30,0.796,FNBN
80625,2000-12-31,2001-06-30,2001-10-31,0.796,FNBN
80625,2000-12-31,2001-09-30,2001-11-30,0.770,FNBN
80625,2000-12-31,2001-09-30,2001-12-31,0.770,FNBN
80625,2000-12-31,2001-09-30,2002-01-31,0.770,FNBN
80625,2001-12-31,2001-12-31,2002-02-28,0.773,FNBN
80625,2001-12-31,2001-12-31,2002-03-31,0.773,FNBN
80625,2001-12-31,2001-12-31,2002-04-30,0.773,FNBN
80625,2001-12-31,2002-03-31,2002-05-31,0.748,FNBN
80625,2001-12-31,2002-03-31,2002-06-30,0.748,FNBN
80625,2001-12-31,2002-03-31,2002-07-31,0.748,FNBN
80625,2001-12-31,2002-06-30,2002-08-31,0.709,FNBN
80625,2001-12-31,2002-06-30,2002-09-30,0.709,FNBN
80625,2001-12-31,2002-06-30,2002-10-31,0.709,FNBN
80625,2001-12-31,2002-09-30,2002-11-30,0.806,FNBN
80625,2001-12-31,2002-09-30,2002-12-31,0.806,FNBN
80625,2001-12-31,2002-09-30,2003-01-31,0.806,FNBN
80625,2002-12-31,2002-12-31,2003-02-28,0.696,FNBN
80625,2002-12-31,2002-12-31,2003-03-31,0.696,FNBN
80625,2002-12-31,2002-12-31,2003-04-30,0.696,FNBN
80625,2002-12-31,2003-03-31,2003-05-31,0.535,FNBN
80625,2002-12-31,2003-03-31,2003-06-30,0.535,FNBN
80625,2002-12-31,2003-03-31,2003-07-31,0.535,FNBN
80625,2002-12-31,2003-06-30,2003-08-31,0.575,FNBN
80625,2002-12-31,2003-06-30,2003-09-30,0.575,FNBN
80625,2002-12-31,2003-06-30,2003-10-31,0.575,FNBN
80625,2002-12-31,2003-09-30,2003-11-30,0.564,FNBN
80625,2002-12-31,2003-09-30,2003-12-31,0.564,FNBN
80625,2002-12-31,2003-09-30,2004-01-31,0.564,FNBN
80625,2003-12-31,2003-12-31,2004-02-29,0.676,FNBN
80625,2003-12-31,2003-12-31,2004-03-31,0.676,FNBN
80625,2003-12-31,2003-12-31,2004-04-30,0.676,FNBN
80625,2003-12-31,2004-03-31,2004-05-31,0.682,FNBN
80625,2003-12-31,2004-03-31,2004-06-30,0.682,FNBN
80625,2003-12-31,2004-03-31,2004-07-31,0.682,FNBN
80625,2003-12-31,2004-06-30,2004-08-31,0.724,FNBN
80625,2003-12-31,2004-06-30,2004-09-30,0.724,FNBN
80625,2003-12-31,2004-06-30,2004-10-31,0.724,FNBN
80625,2003-12-31,2004-09-30,2004-11-30,0.819,FNBN
80625,2003-12-31,2004-09-30,2004-12-31,0.819,FNBN
80625,2003-12-31,2004-09-30,2005-01-31,0.819,FNBN
80625,2004-12-31,2004-12-31,2005-02-28,0.766,FNBN
80625,2004-12-31,2004-12-31,2005-03-31,0.766,FNBN
80625,2004-12-31,2004-12-31,2005-04-30,0.766,FNBN
80625,2004-12-31,2005-03-31,2005-05-31,0.737,FNBN
80625,2004-12-31,2005-03-31,2005-06-30,0.737,FNBN
80625,2004-12-31,2005-03-31,2005-07-31,0.737,FNBN
80625,2004-12-31,2005-06-30,2005-08-31,0.760,FNBN
80625,2004-12-31,2005-06-30,2005-09-30,0.760,FNBN
80625,2004-12-31,2005-06-30,2005-10-31,0.760,FNBN
80625,2004-12-31,2005-09-30,2005-11-30,0.812,FNBN
80625,2004-12-31,2005-09-30,2005-12-31,0.812,FNBN
80625,2004-12-31,2005-09-30,2006-01-31,0.812,FNBN
80625,2005-12-31,2005-12-31,2006-02-28,0.845,FNBN
80625,2005-12-31,2005-12-31,2006-03-31,0.845,FNBN
80625,2005-12-31,2005-12-31,2006-04-30,0.845,FNBN
80625,2005-12-31,2006-03-31,2006-05-31,0.797,FNBN
80625,2005-12-31,2006-03-31,2006-06-30,0.797,FNBN
80625,2005-12-31,2006-03-31,2006-07-31,0.797,FNBN
80625,2005-12-31,2006-06-30,2006-08-31,1.010,FNBN
80625,2005-12-31,2006-06-30,2006-09-30,1.010,FNBN
80625,2005-12-31,2006-06-30,2006-10-31,1.010,FNBN
80625,2005-12-31,2006-09-30,2006-11-30,0.992,FNBN
80625,2005-12-31,2006-09-30,2006-12-31,0.992,FNBN
